Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],Households and NPISHs final consumption expenditure (% of GDP) [NE.CON.PRVT.ZS],General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS]
2016,YR2016,Austria,AUT,393687359770.273,52.5472663085775,19.7584191442748,24.4571707244108,52.6634020833052,48.910092513867
2016,YR2016,Azerbaijan,AZE,37866996882.9157,58.7084527647405,12.8320634437288,25.6813382496045,46.4276493913136,43.6496693432541
2016,YR2016,"Bahamas, The",BHS,11880900000,64.4193621695326,10.718043245882,25.7808751862233,32.8518883249585,34.3610332550564
2016,YR2016,Bahrain,BHR,33884680851.0638,47.4829357848957,16.2780349588925,27.8856985037807,70.5882906981125,62.2347072046616
2016,YR2016,Bangladesh,BGD,265224515675.034,66.8644422199967,5.86529831496558,30.2397639179985,13.9212044814459,17.4129456531683
2016,YR2016,Barbados,BRB,5330761500,..,..,..,..,..
2016,YR2016,Belarus,BLR,47723545321.259,54.5097894659238,15.6531401067942,26.4775827022928,62.5093471231924,62.6999757764695
2016,YR2016,Belgium,BEL,474271566739.729,51.4852598951005,23.3498908084191,24.1815766017974,79.6181317071952,79.43956490475
2016,YR2016,Belize,BLZ,2240200000,60.954379073297,18.1233818409071,17.9894652263191,47.2948843853227,49.1697169895545
2016,YR2016,Benin,BEN,11821065853.3838,73.2204938310377,10.2808187596981,20.2720396046954,27.6067880711982,31.3801402666294
2016,YR2016,Bermuda,BMU,6899911000,48.8186441825119,12.1305912496553,12.8032086210967,49.3300565760921,23.4198528067971
2016,YR2016,Bhutan,BTN,2357504760.78592,47.634372901397,18.1053243492064,56.3993877727553,27.1228339132394,49.2619189365981
2016,YR2016,Bolivia,BOL,33941126193.9219,68.9094094156792,17.4582521973373,21.0573618533858,24.4880055394464,31.9130289632108
2016,YR2016,Bosnia and Herzegovina,BIH,17116926327.6247,77.335006767695,20.9094500085164,22.7149682778236,35.9087093866022,52.3353257819525
2016,YR2016,Botswana,BWA,15082637184.0496,40.6985608181809,28.4757218286483,22.0676982064961,54.6113547604529,45.8533350055731
2016,YR2016,Brazil,BRA,1795693482853.01,64.2514795915964,20.3792974264123,14.9695469721031,12.4666790429968,12.0670030347037
2016,YR2016,British Virgin Islands,VGB,..,..,..,..,..,..
2016,YR2016,Brunei Darussalam,BRN,11400266055.3232,21.1503722375292,26.2231785348887,34.6202628217566,49.5777773330629,37.7420239181075
2016,YR2016,Bulgaria,BGR,53929397039.2106,60.5323571961446,15.5888636114576,18.9624324900328,63.8609305294392,58.9445838270742
2016,YR2016,Burkina Faso,BFA,12833363045.3367,68.7585986446242,16.5070965979117,20.7955479484027,25.915964804251,31.9772079951896
2016,YR2016,Burundi,BDI,2644487776.50077,77.5640526915822,23.4731936302723,9.23740996969432,6.38452218976084,16.6592030672841
2016,YR2016,Cabo Verde,CPV,1849789985.99572,64.045219664692,19.8316445191845,28.5553782407275,41.4729487181747,53.9051911427786
2016,YR2016,Cambodia,KHM,26556545153.3573,73.8019834566064,5.32085003676989,30.3850325759008,56.4318377218234,66.2727178808437
2016,YR2016,Cameroon,CMR,33814337044.3765,70.7962735457218,12.1243456243326,19.8180548448427,18.9499787559649,21.6886527708619
2016,YR2016,Canada,CAN,1527994741907.43,58.4843100556742,21.0480401948524,22.7611201594839,31.5025724093362,33.8611121122194
2016,YR2016,Cayman Islands,CYM,4909322237.28895,..,..,..,..,..
2016,YR2016,Central African Republic,CAF,1825018144.65595,84.0154006043369,14.408108617903,22.463467946845,14.8218796578137,35.7087643640963
2016,YR2016,Chad,TCD,13026289835.7789,69.5522123646316,10.8312408448115,18.3585890168831,22.6079863534137,21.35002857974
2016,YR2016,Channel Islands,CHI,9169278152.84904,..,..,..,..,..
2016,YR2016,Chile,CHL,249344863928.438,62.1600869557152,14.3426676192841,23.7087902931288,27.9231581098221,28.1347029779502
2016,YR2016,China,CHN,11456024084962,39.1623543569108,16.4004661104345,42.1386166189127,19.2036507364961,16.9735199564108
2016,YR2016,Colombia,COL,282720100286.228,69.059670148255,14.5412847223026,23.1674195572494,14.7171392781975,21.4855137060045
2016,YR2016,Comoros,COM,1012835492.51575,92.6114994924016,10.6149160629911,12.5606730066488,10.6728955768962,26.4599841389376
2016,YR2016,"Congo, Dem. Rep.",COD,37134801555.3322,83.1744325377314,7.43795742156919,17.3999358977091,23.9564422023011,31.9687680601104
2016,YR2016,"Congo, Rep.",COG,10931328150.8478,45.5473955692682,21.3085234763745,71.266855758205,42.068526050081,80.1912922339397
2016,YR2016,Costa Rica,CRI,58847019609.743,64.0606655187929,16.7086790791827,18.8889409779287,31.2600963003508,30.9183818762552
2016,YR2016,Cote d'Ivoire,CIV,48407761036.8238,64.6222566260733,9.86519507238038,23.1954091913848,24.9418624533151,22.6237159080384
2016,YR2016,Croatia,HRV,52654855638.1057,57.0362654029716,21.9663370183873,19.8950899382395,46.6165483632852,45.5142407228836
2016,YR2016,Cuba,CUB,91370407863.7,55.8481692192083,31.8958566518043,9.56020685934834,14.9825313469337,12.2865819059784
2016,YR2016,Curacao,CUW,3024690167.59777,68.3536467856332,16.0670226272218,28.6395278604093,62.995509914548,76.0574692224813
2016,YR2016,Cyprus,CYP,21046462280.5979,65.5126935066585,15.487159442376,17.0541463112928,70.4840522281272,68.538046229121
2016,YR2016,Czechia,CZE,198160659303.939,46.9343365620283,18.7814653223292,25.0750046974725,78.108333006403,70.4386716580323
2016,YR2016,Denmark,DNK,312181849372.233,46.8126107116679,24.9429154800128,21.680712423112,53.7439528985173,47.7088309101261
2016,YR2016,Djibouti,DJI,2604955228.70117,61.3781005409931,22.2299077070923,21.9359401140492,103.764025112093,109.307973495828
2016,YR2016,Dominica,DMA,612711111.111111,..,..,..,..,..
2016,YR2016,Dominican Republic,DOM,75552902635.7075,70.8466748034738,10.3233829732791,22.1728652705364,24.1938670386292,27.5367900859185
2016,YR2016,Ecuador,ECU,97671433000,63.5201523049222,15.6897053000134,20.2460508591084,20.53929115589,19.9952006437747
2016,YR2016,"Egypt, Arab Rep.",EGY,332441717791.411,83.0885066804458,11.4268841809995,15.0402303092936,10.3454639403558,19.9010851110947
2016,YR2016,El Salvador,SLV,24191430000,83.6179589218165,16.3164393340948,15.967514115536,28.4585905008509,44.3605028722982
2016,YR2016,Equatorial Guinea,GNQ,11240808847.8878,47.7490921488625,25.3273260838461,16.6986459903143,51.4128299447575,41.1879007790367
2016,YR2016,Eritrea,ERI,..,..,..,..,..,..
2016,YR2016,Estonia,EST,24561027787.7896,50.442857639243,19.3323940974428,24.7023530937166,75.4768621637455,72.2693705459549
2016,YR2016,Ethiopia,ETH,74296766562.127,66.466827098962,11.0526402184145,37.3487629699646,7.8120625822914,27.0869584993198
2016,YR2016,Faroe Islands,FRO,2813278868.78208,45.6579822792029,27.6578555512139,22.1636691977062,54.5363339704935,50.0163690319038
2016,YR2016,Fiji,FJI,4930213644.36653,63.8227955600549,18.9410516523449,21.1161731855769,46.6472413870702,50.5272491970504
2016,YR2016,Finland,FIN,238777818792.608,54.7852046894774,23.868772512134,23.5883124649425,35.3333302428645,36.3888798750214
2016,YR2016,France,FRA,2470407619777.13,54.3194538338948,23.7569423186251,21.5978606152326,31.498210070063,31.8445463682721
2016,YR2016,French Polynesia,PYF,5497036476.8031,64.8480133914258,31.1774195181382,18.3657938165901,19.6126341083126,34.0038608344667
2016,YR2016,Gabon,GAB,14023890265.3665,40.4392237312901,14.6412017071143,26.9822610431075,44.0353472921111,26.0980337724197
2016,YR2016,"Gambia, The",GMB,1484578885.97132,78.9831399949774,8.44661706335853,24.919934192266,12.7556347921577,25.3584531644371
2016,YR2016,Georgia,GEO,15444548901.9637,70.8396033157333,15.1857694306897,28.9031069953219,39.9992925341285,54.9269603042158
2016,YR2016,Germany,DEU,3537784107980.55,51.7415232892485,19.5190716214398,19.7348651955033,41.6238177033957,34.3607698108013
2016,YR2016,Ghana,GHA,56144179397.8516,72.1479346116913,7.88693112799624,25.4556554537134,31.193239148362,36.6837602962245
2016,YR2016,Gibraltar,GIB,..,..,..,..,..,..
2016,YR2016,Greece,GRC,193097239005.87,68.0126932819622,20.6180603140124,12.4680861540635,31.1793860165412,32.4782765724963
2016,YR2016,Greenland,GRL,2707139544.46695,37.467144432799,42.3437611461997,24.4966719162409,40.765047712594,45.0726252078338
2016,YR2016,Grenada,GRD,1061640740.74074,..,..,..,..,..
2016,YR2016,Guam,GUM,5901000000,57.3462125063549,..,..,18.9628876461617,51.4489069649212
2016,YR2016,Guatemala,GTM,66053403363.7384,84.5642377203707,10.4403527042847,13.8619687578343,18.7530893645122,27.6196485470019
2016,YR2016,Guinea,GIN,8595955222.49719,83.5430567663458,16.8835450171097,52.6698445118375,29.3715126043271,82.4679548110406
2016,YR2016,Guinea-Bissau,GNB,1245074264.10396,72.5734733640718,16.5063333685714,17.6713587535475,23.7747310385206,30.5259420089505
2016,YR2016,Guyana,GUY,4482697336.56174,..,..,..,..,..
2016,YR2016,Haiti,HTI,14069277526.2278,96.2523586223423,8.20929017383708,13.5922278864188,11.6019709432331,29.8089312729643
2016,YR2016,Honduras,HND,21717604952.1835,76.8964226020266,14.1139360855006,23.3771285357634,42.7141047814182,57.1016121691742
2016,YR2016,"Hong Kong SAR, China",HKG,320860317562.562,66.2532050535654,9.95636389333004,21.5074050489079,187.005128888725,184.722102884528
2016,YR2016,Hungary,HUN,128983560865.293,49.9396588697881,19.9032674759188,22.0321821931455,86.1114634598119,77.8604810403383
2016,YR2016,Iceland,ISL,20793168030.9524,49.2713115429827,23.0097492948063,21.0838902078912,47.4840362948306,40.8489873405107
2016,YR2016,India,IND,2294796885663.16,59.2952812328071,10.3085480747222,30.172690580036,19.1582349105946,20.9242508026814
2016,YR2016,Indonesia,IDN,931877364037.698,57.8268008139293,9.52781009028137,33.8587393039462,19.0889938536664,18.3323479486654
2016,YR2016,"Iran, Islamic Rep.",IRN,459042684192.698,51.0383219921872,15.7806947510813,29.1091993391312,21.1617079991403,19.2261389217023
2016,YR2016,Iraq,IRQ,166743557747.671,56.8330441528592,18.3892282517436,17.8772047937279,28.1085236792986,26.4797965093784
2016,YR2016,Ireland,IRL,305733136180.907,33.0531361735836,12.5240695012169,35.5941897092708,124.197180256152,105.56725280881
2016,YR2016,Isle of Man,IMN,6846377563.00683,..,..,..,..,..
2016,YR2016,Israel,ISR,321940971558.016,53.1149314927128,21.9138156537504,23.0646486702564,29.6960089388032,28.1030227462751
2016,YR2016,Italy,ITA,1887111188176.93,59.8043636160154,18.9253442826016,17.7118639941996,28.7987488919157,25.6333978099156
2016,YR2016,Jamaica,JAM,14077096676.6213,77.7002512812504,13.8399466204801,21.2881500305229,31.8134556140774,44.6417467596076
2016,YR2016,Japan,JPN,5003677627544.24,54.701499693404,19.6572481017318,24.8355973184149,16.0579692360598,15.2522776095286
2016,YR2016,Jordan,JOR,39892551126.7606,79.2692728795043,17.2505641942481,23.4044187563796,34.3952100655679,54.3255078299008
2016,YR2016,Kazakhstan,KAZ,137278320084.171,54.5443168838745,11.6308534068253,27.8275828886455,31.8438886422836,28.4677079441317
2016,YR2016,Kenya,KEN,74815144163.8931,76.4073215606295,12.609768629814,19.3484358309332,13.2497448006759,21.6152747725065
2016,YR2016,Kiribati,KIR,206467818.503227,89.1942346784838,59.3526254809295,29.9666166684789,16.6172805546414,94.6525101946617
2016,YR2016,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..
2016,YR2016,"Korea, Rep.",KOR,1499679823909.61,47.9558009526307,15.2400223440118,30.1426786021619,40.1326509111205,33.4711585544775
2016,YR2016,Kosovo,XKX,6682677289.98994,81.7572045382757,12.0848144799198,33.5220002547509,23.8274047992876,51.1914075084587
2016,YR2016,Kuwait,KWT,109406674087.947,45.2285252820664,25.7054637840132,29.9591125160506,47.6322852785115,48.5253871296107
2016,YR2016,Kyrgyz Republic,KGZ,6813095379.1187,82.7994261135949,17.4341508597379,33.9391792937351,35.8254088751692,69.9981651422372
2016,YR2016,Lao PDR,LAO,15912501722.6143,65.6945314242839,13.9709429126153,29.0076540961796,33.209427456122,41.8824634642904
2016,YR2016,Latvia,LVA,27117105059.5075,62.8543008960586,18.476344400199,21.7559480147378,61.9284196446641,61.4020987849952
2016,YR2016,Lebanon,LBN,51147308774.1294,88.1445855533141,12.9841490908637,23.1425713718061,21.7261558874138,45.9974619033978
2016,YR2016,Lesotho,LSO,2114426452.2019,76.3557178141799,39.6241930676544,28.7760063691053,45.7796652454104,90.53558249635
2016,YR2016,Liberia,LBR,3398419600,..,..,..,..,..
2016,YR2016,Libya,LBY,49912073701.298,49.734423498693,48.4195100019886,13.8004674607543,14.5778875500388,26.5322885114747
2016,YR2016,Liechtenstein,LIE,6237302033.50132,..,..,..,..,..
2016,YR2016,Lithuania,LTU,42970749245.0336,63.1843179730729,17.0291846390389,20.2876398712687,67.7094248902699,66.9810247606071
2016,YR2016,Luxembourg,LUX,62216885435.9488,32.6340108327509,15.6742178009036,17.9319132619894,191.098633740622,157.338775636266
2016,YR2016,"Macao SAR, China",MAC,45070808688.9611,26.6553626534645,10.3989521124259,21.847179361943,76.6414870235109,35.5429811513443
2016,YR2016,North Macedonia,MKD,10672467073.2873,66.9181818946023,15.4300221084575,32.5096882119049,50.663842164107,65.5215662539194
2016,YR2016,Madagascar,MDG,11848613858.442,71.5222857514318,14.7612913030354,16.3659933895724,29.0925694335543,31.7421290495881
2016,YR2016,Malawi,MWI,7909868618.46366,..,..,..,..,..
2016,YR2016,Malaysia,MYS,301256033870.334,54.7877093226036,12.5648977951943,25.9955119994004,66.7754454542508,60.1235645714491
2016,YR2016,Maldives,MDV,4409942623.85538,43.7224678165629,17.664193009105,39.7662853405846,71.6136331301194,72.7665791488222
2016,YR2016,Mali,MLI,16743796799.8329,72.7812374905114,14.197455713639,27.3161677115008,19.658879222387,33.9537401380382
2016,YR2016,Malta,MLT,12025782885.2772,48.1446428320279,16.9416567117789,21.9405775854978,113.166511431044,100.192880476327
2016,YR2016,Marshall Islands,MHL,201800000,72.8715064420218,56.3810208126858,20.8306243805748,36.4933102081269,79.8330525272547
2016,YR2016,Mauritania,MRT,6398747592.13185,60.5848499954762,13.4404887144015,31.2776418660843,33.9251405488546,39.2281211248166
2016,YR2016,Mauritius,MUS,12594155464.4136,71.1909655511371,14.8827130155042,17.2729100576382,47.8249407979983,52.1920378892811
2016,YR2016,Mexico,MEX,1112233497452.7,68.9305753669231,11.5736804911904,24.3433923355958,36.8156772514808,38.8746261573743
2016,YR2016,"Micronesia, Fed. Sts.",FSM,325000000,..,..,..,28.2724,74.6122769230769
2016,YR2016,Moldova,MDA,7980917075.7748,86.9078076657934,14.376992859583,21.9868853235417,32.8664989349745,56.1381847838926
2016,YR2016,Monaco,MCO,6471290793.55029,..,..,..,..,..
2016,YR2016,Mongolia,MNG,11181350649.3573,60.7261438290346,15.9552953447701,22.6294099437432,50.872194055814,50.1830431691832
2016,YR2016,Montenegro,MNE,4376930578.32395,76.7553122481324,19.6117253227003,26.1045756030723,40.6006659735659,63.0722791474709
2016,YR2016,Morocco,MAR,111572947004.917,59.3337531037268,18.3617257132517,31.9579912798641,30.7345951424219,40.3880652392646
2016,YR2016,Mozambique,MOZ,12069051237.1711,67.2756260975085,26.0744614430361,46.2803958702032,35.3819373953665,75.0124208061143
2016,YR2016,Myanmar,MMR,63298361996.2153,..,..,..,..,..
2016,YR2016,Namibia,NAM,10722018732.0936,74.9297858681961,26.9873492327104,22.0299428254904,35.0094674181023,58.9567205420598
2016,YR2016,Nauru,NRU,97276023.0784346,..,..,..,72.5859443303977,98.0284402812588
2016,YR2016,Nepal,NPL,24524109483.5293,88.4311225928752,7.92601848392004,28.2409991995242,8.1795780409177,33.9359080838193
2016,YR2016,Netherlands,NLD,797163949289.885,43.8839171034818,24.2777102787517,19.7764432256049,80.9095011629118,70.0560280487382
2016,YR2016,New Caledonia,NCL,8724568954.89799,65.7971566117495,24.4656420375773,29.2358447236138,19.2654863869492,38.7641297598898
2016,YR2016,New Zealand,NZL,189100085275.23,57.8935162177385,18.1231524736147,23.1657261077796,26.6113743203496,25.7948734939094
2016,YR2016,Nicaragua,NIC,13286093388.4752,70.3884558968472,14.4608322130013,31.2003868955466,38.8820263906579,54.9317014223508
2016,YR2016,Niger,NER,10398861981.7583,69.3303641554038,15.2699976502753,27.5210696310413,12.1833388939158,24.3047703306361
2016,YR2016,Nigeria,NGA,404649125252.16,..,..,..,..,..
2016,YR2016,Northern Mariana Islands,MNP,1230000000,46.4227642276423,..,..,71.7073170731707,81.1382113821138
2016,YR2016,Norway,NOR,370956547619.048,45.2953192117547,24.2188229593057,27.7264215581661,35.9381714261875,33.1786709712824
2016,YR2016,Oman,OMN,75128738621.5865,38.0132931768616,26.1249004742618,36.0864748848963,41.3196247446948,41.5446394571953
2016,YR2016,Pakistan,PAK,313630000130.435,80.6834433457432,10.6089550735839,15.9357468463989,8.73671639116568,15.9648616568916
2016,YR2016,Palau,PLW,298323500,70.4211032654149,30.4724904340422,29.9994804298019,49.1883475488857,78.2189804021473
2016,YR2016,Panama,PAN,59760858700,50.139878930488,10.5122480443876,40.2623341153563,41.7407554754564,42.6552163983547
2016,YR2016,Papua New Guinea,PNG,20758876952.6232,..,..,..,..,..
2016,YR2016,Paraguay,PRY,36089700222.9461,62.3036847942128,11.3629906714553,19.8061739561247,37.1432329052059,30.6160823269988
2016,YR2016,Peru,PER,191898104390.379,65.0032115219526,13.1636888035228,22.0213133889585,22.6003137409908,22.7885274554247
2016,YR2016,Philippines,PHL,318627003016.731,72.553588372861,11.2579676044704,24.618503101685,26.6730033435157,35.1030624218713
2016,YR2016,Poland,POL,473259623976.262,59.1441938733949,17.8215503011855,20.0873009067718,49.906428862355,46.9594739437073
2016,YR2016,Portugal,PRT,206305431241.638,65.4704687338712,17.5981688967244,16.0283624571119,40.3550889260564,39.1672575583436
2016,YR2016,Puerto Rico (US),PRI,104336700000,58.4448233459559,8.24609173953173,8.07529852870562,68.7581646726416,41.5158807974567
2016,YR2016,Qatar,QAT,151732181868.132,25.7071160130535,19.543730900119,48.8690702249518,47.7138414909054,41.8337586290298
2016,YR2016,Romania,ROU,185290759248.844,62.0862296113792,15.3089409783507,23.6646873522112,42.4163351743737,43.4761931163147
2016,YR2016,Russian Federation,RUS,1276786350881.14,53.2478120353532,18.4659193773134,23.0954224731096,25.8544829769167,20.6636368626929
2016,YR2016,Rwanda,RWA,8695272060.67925,77.6775559264138,15.0678995077858,25.8958453602119,15.4218031562888,34.0631039507003
2016,YR2016,Samoa,WSM,843924796.697421,67.445862321015,12.5741297099179,35.4648827223798,28.7780203174489,46.4337971498413
2016,YR2016,San Marino,SMR,1468343139.74326,38.5439228320615,19.696629853926,15.7691979335881,173.068169220566,147.077919840142
2016,YR2016,Sao Tome and Principe,STP,292267272.196925,..,..,..,..,..
2016,YR2016,Saudi Arabia,SAU,689279466666.667,46.6801274219494,24.8383819547988,28.1170520868555,29.1430897114591,28.7785737995774
2016,YR2016,Senegal,SEN,19040312333.1864,71.593498978499,14.0312810079519,25.3616730282266,21.5608580962682,32.5473111109457
2016,YR2016,Serbia,SRB,42225495909.5633,69.1287305780773,17.4876963346774,18.1669241245312,46.4536704388373,51.2370236043431
2016,YR2016,Seychelles,SYC,1568513348.14463,62.6665236017317,22.3644110312255,25.1347394249892,85.3502574058314,95.5159309851078
2016,YR2016,Sierra Leone,SLE,6084297211.10217,84.3124615304359,7.83245707032084,17.6618966541204,14.1122493760391,28.954963320957
2016,YR2016,Singapore,SGP,319646468521.497,36.4635649446124,10.2365840342405,26.3971777576543,164.550664245506,138.288991801068
2016,YR2016,Sint Maarten (Dutch part),SXM,1427017206.70391,..,..,..,..,..
2016,YR2016,Slovak Republic,SVK,90347173228.6356,54.7115307371006,18.7978158666459,24.5392697834922,92.3116870095116,90.4456925866891
2016,YR2016,Slovenia,SVN,44290685824.0682,54.5793952014031,19.2401548940592,18.8479088939625,78.4365866675597,69.8018614128279
2016,YR2016,Solomon Islands,SLB,1379490304.2254,62.7758928897158,29.083214767794,17.216628360877,39.7285761190763,45.8210207580898
2016,YR2016,Somalia,SOM,6613743069.99912,123.336352102986,5.90765767381111,12.8456368959279,16.1359579394828,58.225604612142
2016,YR2016,South Africa,ZAF,323585509674.481,63.2810689700761,19.3075616545523,16.9604522948246,28.1560881698955,27.7051693349827
2016,YR2016,South Sudan,SSD,..,..,..,..,..,..
2016,YR2016,Spain,ESP,1243015667917.12,57.7278762421336,18.9554100877408,19.0611122143393,33.5770329849408,29.6116448657886
2016,YR2016,Sri Lanka,LKA,88000211171.5956,62.2001360389325,8.17028444044681,36.453044458329,19.8240360429518,26.6475009822669
2016,YR2016,St. Kitts and Nevis,KNA,1006818518.51852,..,..,..,..,..
2016,YR2016,St. Lucia,LCA,1868544444.44444,..,..,..,..,..
2016,YR2016,St. Martin (French part),MAF,..,..,..,..,..,..
2016,YR2016,St. Vincent and the Grenadines,VCT,814303703.703704,..,..,..,..,..
2016,YR2016,Sudan,SDN,42630376000,85.0539374396635,5.58845645649478,9.3059152625505,5.00449100738247,10.2771788829636
2016,YR2016,Suriname,SUR,3317421648.09918,..,..,..,..,..
2016,YR2016,Eswatini,SWZ,3724180911.37828,56.8196267509583,24.588105940075,17.3775053792354,45.2641326519506,44.0493707222193
2016,YR2016,Sweden,SWE,514218206628.325,45.9850156675446,26.4390383062153,24.3267362174214,42.9104474221915,40.3533533269797
2016,YR2016,Switzerland,CHE,687895460902.713,52.853582522135,11.5149617444437,25.561928395454,66.817725925772,56.7481985878047
2016,YR2016,Syrian Arab Republic,SYR,12597854877.4254,99.142385400627,16.7288942442319,..,21.6800989026841,45.4318376304087
2016,YR2016,Tajikistan,TJK,6992416096.89018,79.7002389109021,11.7568255694895,40.5223187316003,13.2003292553609,42.5243154353964
2016,YR2016,Tanzania,TZA,49774409374.4538,59.9258436230241,9.06650633826612,32.1747860509655,16.349975063904,19.0704953363596
2016,YR2016,Thailand,THA,413366349747.508,50.009454887848,16.8651827576018,21.1054892015174,67.0708839693011,53.5043433198287
2016,YR2016,Timor-Leste,TLS,1640464600,58.540940170242,55.6080698114424,39.8487599183792,3.15642288166413,57.1541988775619
2016,YR2016,Togo,TGO,6071170959.12093,77.8979434711672,15.4808063794364,20.1572623345869,25.9963700139807,39.5323821991712
2016,YR2016,Tonga,TON,420828254.541601,89.8046720040874,20.5881571325119,24.2123475342844,21.6622028615645,63.2290509593877
2016,YR2016,Trinidad and Tobago,TTO,23624333663.6693,..,..,19.1521463317753,..,..
2016,YR2016,Tunisia,TUN,44360072680.4476,71.3078083136297,18.7192573165881,20.4751125285847,38.2952955757822,48.7973687883644
2016,YR2016,Turkiye,TUR,869682881593.041,59.408351388198,14.7332129738232,28.0196036096236,23.0835091311263,25.244677102771
2016,YR2016,Turkmenistan,TKM,36169428571.4286,..,8.99220336037538,..,22.1505138514768,39.8955708451494
2016,YR2016,Turks and Caicos Islands,TCA,1032452000,..,..,..,..,..
2016,YR2016,Tuvalu,TUV,41629064.2232388,..,..,..,..,..
2016,YR2016,Uganda,UGA,29203988696.2626,71.7830918386281,7.3519468435187,25.4152882648293,12.4271644156806,18.7821976075312
2016,YR2016,Ukraine,UKR,93355869403.9223,66.5977604284791,18.602043207607,21.7241623615989,49.2986194577187,56.2225854554037
2016,YR2016,United Arab Emirates,ARE,369255326235.534,41.9026751711638,12.1122932563166,21.6356185610315,97.6631210861556,73.3137080820416
2016,YR2016,United Kingdom,GBR,2689106566899.61,64.74271268223,19.21828438301,17.9347223024184,28.9023395233588,30.7980588910172
2016,YR2016,United States,USA,18804913000000,67.6783189584552,14.1100041249858,20.8879562484549,11.8881592273253,14.5644385592212
2016,YR2016,Uruguay,URY,57480787465.2716,..,..,17.3891577314177,26.9316576016427,21.5389007769197
2016,YR2016,Uzbekistan,UZB,86138288644.171,66.292318949462,14.1399705792795,25.7592542108704,12.3330657085069,16.8592313302988
2016,YR2016,Vanuatu,VUT,804323576.861028,65.126247865305,14.462056871712,25.5704936446263,47.4423775630666,58.9095577026671
2016,YR2016,"Venezuela, RB",VEN,..,..,..,..,..,..
2016,YR2016,Viet Nam,VNM,257096001177.982,58.7370042916242,10.3983766667541,31.7245390951042,74.1072862556183,71.3022217174998
2016,YR2016,Virgin Islands (U.S.),VIR,3798000000,67.9831490258031,27.5934702474987,..,47.0247498683518,66.2717219589258
2016,YR2016,West Bank and Gaza,PSE,15405400000,87.8523115271268,23.5326573798798,25.2528334220468,14.3267945006296,51.0957196827087
2016,YR2016,"Yemen, Rep.",YEM,31317825274.1507,86.5948822351816,8.64832414801485,..,4.80920276155663,26.2723415294118
2016,YR2016,Zambia,ZMB,20958412538.3093,44.495103610399,16.0718741959666,38.2062329128451,35.3246757489657,38.6338855056502
2016,YR2016,Zimbabwe,ZWE,20548759858.0924,83.346911973929,18.1244452010652,9.86174106545716,19.9435777083308,31.2754599511169
2016,YR2016,World,WLD,76957345383656.7,56.9890257473999,16.701983612428,25.5291224397385,27.1057800037453,26.3829628756849
2017,YR2017,Afghanistan,AFG,18753456497.8159,..,..,..,..,..
2017,YR2017,Albania,ALB,13258268435.6048,75.2751802703053,11.851016747215,27.657593194662,31.0017957888583,45.7855860010406
2017,YR2017,Algeria,DZA,189880896903.073,42.0568226816155,18.8290421977276,48.2675922575805,20.3336795171675,29.4871366540912
2017,YR2017,American Samoa,ASM,612000000,76.9607843137255,..,..,59.1503267973856,102.287581699346
2017,YR2017,Andorra,AND,3000162081.11976,..,..,..,..,..
2017,YR2017,Angola,AGO,73690154990.7312,57.1824979755502,12.9358193168237,24.1303058646463,29.0041020030504,23.2527202247958
2017,YR2017,Antigua and Barbuda,ATG,1534855555.55556,..,..,..,64.4160024709769,63.2483211111674
2017,YR2017,Argentina,ARG,643628393281.364,66.7395733212516,17.6968939223042,18.2125671747754,11.3202833596733,13.9693177780045
2017,YR2017,Armenia,ARM,11527458709.0158,80.0299930273975,12.3185519874739,18.4217402148728,38.2160456550464,48.9863308847905
2017,YR2017,Aruba,ABW,3092429050.27933,55.1341101930684,23.021623543388,20.5511821265415,72.5486898260087,71.2556056890066
2017,YR2017,Australia,AUS,1325582658156.54,55.5657964731418,19.9482833661896,24.1763030856454,21.2566174818153,20.9471141947652
2017,YR2017,Austria,AUT,414926138132.691,52.804631487086,19.598940636538,24.9780618382281,54.3260296753968,51.2300370800408
2017,YR2017,Azerbaijan,AZE,40866627351.9817,57.5863902482022,11.3414124411056,24.3789256985575,48.547864732761,41.8544509495606
2017,YR2017,"Bahamas, The",BHS,12446900000,66.526605018117,11.7105464011119,27.5562589881818,31.7259719287533,36.6083121098426
2017,YR2017,Bahrain,BHR,37204813829.7872,42.5231704406304,15.8528821640076,33.5452340547335,72.2538621389219,64.1753776714721
2017,YR2017,Bangladesh,BGD,293732446624.596,66.9119168068661,6.02233215987973,30.9468731155675,12.8197468906003,17.179983781834
2017,YR2017,Barbados,BRB,5517340450,..,..,..,..,..
2017,YR2017,Belarus,BLR,54725405751.1559,54.4559623709907,15.652843263526,28.0303589091824,66.7896002012327,66.5781545217791
2017,YR2017,Belgium,BEL,500908767351.53,51.6628507611063,23.1178023270709,24.3318331321638,83.4444050525116,83.4596731852798
2017,YR2017,Belize,BLZ,2266300000,60.5392048713762,18.8192207562988,15.0465516480607,49.7948197502537,47.8974539999117
2017,YR2017,Benin,BEN,12701655836.9467,72.6260008793287,10.4789842865023,23.9604222292501,27.2055947818832,34.2710021769642
